id,name,price,comment_count,author,publicing_company,raw_add_time,raw_update_time,delete_flag
5326, It Looked Like Spilt Milk 打翻的牛奶 美国抽象艺术家Charles G. Shaw 蓝色的背,27.50,5,"Say-It,GeorgePappageotes,Dover Publicati",清华大学出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5327, Java程序性能优化——让你的Java程序更快、更稳定,46.60,2431,"Say-It,GeorgePappageotes,Dover Publicati",人民教育出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5328, 2018年春季用书7七年级下册英语书人教版七年级英语下册课本初一下册英语课本Go for it教材教科书 (DY)L新,9.00,93,"Say-It,GeorgePappageotes,Dover Publicati",武汉大学出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5329, 【RT4】IT服务外包风险管理——理论、方法与实践 丛国栋 武汉大学出版社 9787307097605,25.00,1,(美）索贝尔 著，靳晓辉 译,人民教育电子音像出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5330, 初中七年级英语下册磁带 人教版新目标7年级下册英语磁带 (磁带共3盒) 初一英语磁带 go for it 人教版英语同,15.00,5,(美）索贝尔 著，靳晓辉 译,Penguin,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5331, It Happens in the Dark,185.00,0,全国计算机专业技术资格考试办公室推荐 耿洪彪 编著,艺洲,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5332, It’s Our Ship,171.60,0,全国计算机专业技术资格考试办公室推荐 耿洪彪 编著,Penguin Books,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5333, It [ISBN: 978-0143124832],289.00,0,［美］凯西·施瓦尔贝(Kathy Schwalbe),Chronicle,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5334, Mix it Up 精装 Herve Tullet给孩子的艺术书 作品充满艺术性及创意 且十分贴近幼儿 “学前教育王子,72.00,4,［美］凯西·施瓦尔贝(Kathy Schwalbe),North River Press,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5335, 【预订】Its Not Luck,173.00,2,［美］凯西·施瓦尔贝(Kathy Schwalbe),清华大学出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5336, Android开发秘籍进阶篇：Android 4编程入门经典+Android 4高级编程（第3版）,83.00,518,George Westerman 著,清华大学出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5337, 网络规划设计师2009至2015年试题分析与解答,54.50,349,George Westerman 著,Prentice Hall Press,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5338, 预售 如何表达 英文原版书籍 How To Say It 如何表达 英文英语口语如何入外国人交谈等,118.00,17,Jennifer L. Lawless 著,凤凰出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5339," IT创业疯魔史 杰瑞·卡普兰,刘骏杰 9787550610040 凤凰出版社",28.70,0,Jennifer L. Lawless 著,HarperFestival,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5340, 英文原版 It Looked Like Spilt Milk 看上去像打翻了的牛奶 纸板书 外教读睡前故事 3-6岁幼,32.80,0,"Peter Gregory, Philip Jan Rothstein 著",机械工业出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5341, 数据仓库（原书第4版）（决战大数据时代！IT技术人员不得不读！）,30.40,2098,"Peter Gregory, Philip Jan Rothstein 著",人民邮电出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5342," 凤凰项目:一个IT运维的传奇故事 (美)基恩·金 (Gene Kim),(美)凯文·贝尔(Kevin Behr),(美",24.50,7,"Peter Gregory, Philip Jan Rothstein 著",Wiley,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5343, ItS Okay To Manage Your Boss: The Step-By-Step Program For,142.80,2,"Peter Gregory, Philip Jan Rothstein 著",人民文学出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5344, Oh the Glory of It All,32.50,4,Sean Wilsey 著,Penguin,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5345, 计算机组装与维护CompTIA Strata IT Fundamentals（FCO-U41)认证指南,27.70,1,Sean Wilsey 著,机械工业出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
5346, 信息执行力——基于资源（RBV）的现代企业IT能力,26.20,14,"彭小刚, 白鉴聪, 李俊峰等编著",经济管理出版社,3/24/2018 22:16:31,3/24/2018 22:16:31,0
